mean rating: 1343.33
total number of ratings in train: 6
total number of ratings in test: 2
average ratings per row: 3
rows > break_point1: 0
rows > break_point2: 0
num movs: 2
mean rating: 1343.33
total number of ratings in train: 6
total number of ratings in test: 2
average ratings per row: 1.5
rows > break_point1: 0
rows > break_point2: 0
num users: 4
hostname: johnpc-Lenovo-Z50-70
pid: 17321
num_latent: 16
nprocs: 1
nthrds: 1
nsims: 10000
burnin: 50
grain_size: 1
alpha: 2
0: Sampling iteration 1704:	 RMSE: 6.7030	avg RMSE: 4.9470	FU(1421.86)	FM(  6.25)	items/sec: 41323.19	ratings/sec:   0.04M
0: Sampling iteration 1705:	 RMSE: 14.7581	avg RMSE: 4.9529	FU(1420.18)	FM(  6.35)	items/sec: 53092.46	ratings/sec:   0.05M
0: Sampling iteration 1706:	 RMSE: 8.8963	avg RMSE: 4.9548	FU(1419.43)	FM(  7.80)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1707:	 RMSE: 4.6949	avg RMSE: 4.9534	FU(1425.76)	FM(  7.72)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1708:	 RMSE: 9.0909	avg RMSE: 4.9547	FU(1426.19)	FM(  8.61)	items/sec: 53430.62	ratings/sec:   0.05M
0: Sampling iteration 1709:	 RMSE: 9.4749	avg RMSE: 4.9571	FU(1421.21)	FM( 12.21)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1710:	 RMSE: 3.0828	avg RMSE: 4.9524	FU(1416.42)	FM( 11.83)	items/sec: 55309.50	ratings/sec:   0.06M
0: Sampling iteration 1711:	 RMSE: 13.8630	avg RMSE: 4.9554	FU(1412.79)	FM( 15.02)	items/sec: 54947.21	ratings/sec:   0.05M
0: Sampling iteration 1712:	 RMSE: 18.3413	avg RMSE: 4.9542	FU(1417.00)	FM( 13.20)	items/sec: 54236.69	ratings/sec:   0.05M
0: Sampling iteration 1713:	 RMSE: 25.3780	avg RMSE: 4.9658	FU(1411.24)	FM( 12.38)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1714:	 RMSE: 17.8031	avg RMSE: 4.9660	FU(1408.55)	FM( 18.09)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1715:	 RMSE: 16.3009	avg RMSE: 4.9683	FU(1395.05)	FM( 19.24)	items/sec: 53658.47	ratings/sec:   0.05M
0: Sampling iteration 1716:	 RMSE: 6.5733	avg RMSE: 4.9666	FU(1394.33)	FM( 17.74)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1717:	 RMSE: 9.8523	avg RMSE: 4.9690	FU(1391.32)	FM( 18.75)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1718:	 RMSE: 11.6802	avg RMSE: 4.9729	FU(1394.60)	FM( 29.12)	items/sec: 53430.62	ratings/sec:   0.05M
0: Sampling iteration 1719:	 RMSE: 9.8294	avg RMSE: 4.9753	FU(1398.75)	FM( 23.15)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1720:	 RMSE: 4.8012	avg RMSE: 4.9743	FU(1394.76)	FM( 24.36)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1721:	 RMSE: 11.1304	avg RMSE: 4.9770	FU(1406.00)	FM( 19.21)	items/sec: 52980.68	ratings/sec:   0.05M
0: Sampling iteration 1722:	 RMSE: 15.0282	avg RMSE: 4.9815	FU(1403.78)	FM( 14.97)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1723:	 RMSE: 3.7398	avg RMSE: 4.9793	FU(1406.14)	FM( 19.39)	items/sec: 55309.50	ratings/sec:   0.06M
0: Sampling iteration 1724:	 RMSE: 8.0231	avg RMSE: 4.9812	FU(1400.51)	FM( 14.85)	items/sec: 53544.31	ratings/sec:   0.05M
0: Sampling iteration 1725:	 RMSE: 6.9436	avg RMSE: 4.9822	FU(1402.59)	FM( 18.40)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1726:	 RMSE: 17.8627	avg RMSE: 4.9874	FU(1401.88)	FM( 16.29)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1727:	 RMSE: 6.3449	avg RMSE: 4.9835	FU(1405.96)	FM( 14.67)	items/sec: 53092.46	ratings/sec:   0.05M
0: Sampling iteration 1728:	 RMSE: 15.3682	avg RMSE: 4.9877	FU(1400.07)	FM( 18.06)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1729:	 RMSE: 18.1031	avg RMSE: 4.9955	FU(1408.48)	FM( 18.90)	items/sec: 44620.26	ratings/sec:   0.04M
0: Sampling iteration 1730:	 RMSE: 6.4147	avg RMSE: 4.9893	FU(1407.39)	FM( 22.64)	items/sec: 53430.62	ratings/sec:   0.05M
0: Sampling iteration 1731:	 RMSE: 10.7639	avg RMSE: 4.9921	FU(1414.58)	FM( 24.56)	items/sec: 54003.91	ratings/sec:   0.05M
0: Sampling iteration 1732:	 RMSE: 5.2520	avg RMSE: 4.9921	FU(1431.40)	FM( 24.13)	items/sec: 52758.54	ratings/sec:   0.05M
0: Sampling iteration 1733:	 RMSE: 7.2434	avg RMSE: 4.9924	FU(1423.18)	FM( 27.10)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1734:	 RMSE: 4.3829	avg RMSE: 4.9917	FU(1415.45)	FM( 33.11)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1735:	 RMSE: 17.4863	avg RMSE: 4.9950	FU(1408.43)	FM( 34.86)	items/sec: 54947.21	ratings/sec:   0.05M
0: Sampling iteration 1736:	 RMSE: 8.3693	avg RMSE: 4.9948	FU(1395.68)	FM( 32.63)	items/sec: 52538.25	ratings/sec:   0.05M
0: Sampling iteration 1737:	 RMSE: 2.5351	avg RMSE: 4.9931	FU(1413.30)	FM( 30.96)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1738:	 RMSE: 14.5127	avg RMSE: 4.9926	FU(1392.83)	FM( 30.06)	items/sec: 41459.35	ratings/sec:   0.04M
0: Sampling iteration 1739:	 RMSE: 8.4507	avg RMSE: 4.9850	FU(1429.33)	FM( 28.38)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1740:	 RMSE: 5.2340	avg RMSE: 4.9851	FU(1413.82)	FM( 29.33)	items/sec: 54353.83	ratings/sec:   0.05M
0: Sampling iteration 1741:	 RMSE: 5.1754	avg RMSE: 4.9845	FU(1424.11)	FM( 30.18)	items/sec: 53544.31	ratings/sec:   0.05M
0: Sampling iteration 1742:	 RMSE: 16.1560	avg RMSE: 4.9825	FU(1414.70)	FM( 15.33)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1743:	 RMSE: 24.2926	avg RMSE: 4.9935	FU(1422.25)	FM( 18.57)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1744:	 RMSE: 7.4440	avg RMSE: 4.9903	FU(1406.17)	FM( 20.57)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1745:	 RMSE: 9.3517	avg RMSE: 4.9891	FU(1408.69)	FM( 30.98)	items/sec: 44779.05	ratings/sec:   0.04M
0: Sampling iteration 1746:	 RMSE: 24.2391	avg RMSE: 4.9982	FU(1407.05)	FM( 31.61)	items/sec: 49932.19	ratings/sec:   0.05M
0: Sampling iteration 1747:	 RMSE: 19.7325	avg RMSE: 5.0021	FU(1407.97)	FM( 32.15)	items/sec: 49152.00	ratings/sec:   0.05M
0: Sampling iteration 1748:	 RMSE: 13.6328	avg RMSE: 4.9980	FU(1396.65)	FM( 36.14)	items/sec: 48210.39	ratings/sec:   0.05M
0: Sampling iteration 1749:	 RMSE: 7.2485	avg RMSE: 4.9979	FU(1382.60)	FM( 34.65)	items/sec: 49152.00	ratings/sec:   0.05M
0: Sampling iteration 1750:	 RMSE: 8.4090	avg RMSE: 4.9901	FU(1379.04)	FM( 42.99)	items/sec: 49441.70	ratings/sec:   0.05M
0: Sampling iteration 1751:	 RMSE: 3.2179	avg RMSE: 4.9857	FU(1381.18)	FM( 44.06)	items/sec: 47934.90	ratings/sec:   0.05M
0: Sampling iteration 1752:	 RMSE: 21.1475	avg RMSE: 4.9732	FU(1384.53)	FM( 47.29)	items/sec: 49441.70	ratings/sec:   0.05M
0: Sampling iteration 1753:	 RMSE: 14.8014	avg RMSE: 4.9765	FU(1378.40)	FM( 42.68)	items/sec: 49344.75	ratings/sec:   0.05M
0: Sampling iteration 1754:	 RMSE: 10.4261	avg RMSE: 4.9782	FU(1372.85)	FM( 27.35)	items/sec: 49344.75	ratings/sec:   0.05M
0: Sampling iteration 1755:	 RMSE: 9.6764	avg RMSE: 4.9801	FU(1407.51)	FM( 25.93)	items/sec: 54947.21	ratings/sec:   0.05M
0: Sampling iteration 1756:	 RMSE: 1.6838	avg RMSE: 4.9763	FU(1419.75)	FM( 21.29)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1757:	 RMSE: 9.5633	avg RMSE: 4.9772	FU(1412.28)	FM( 22.23)	items/sec: 54947.21	ratings/sec:   0.05M
0: Sampling iteration 1758:	 RMSE: 1.7272	avg RMSE: 4.9735	FU(1411.83)	FM( 23.77)	items/sec: 52980.68	ratings/sec:   0.05M
0: Sampling iteration 1759:	 RMSE: 11.2053	avg RMSE: 4.9753	FU(1361.56)	FM( 20.74)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1760:	 RMSE: 8.3787	avg RMSE: 4.9772	FU(1352.02)	FM( 25.29)	items/sec: 53544.31	ratings/sec:   0.05M
0: Sampling iteration 1761:	 RMSE: 5.9165	avg RMSE: 4.9755	FU(1361.97)	FM( 26.64)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1762:	 RMSE: 2.9447	avg RMSE: 4.9737	FU(1365.50)	FM( 24.42)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1763:	 RMSE: 4.8383	avg RMSE: 4.9731	FU(1411.15)	FM( 23.73)	items/sec: 53204.70	ratings/sec:   0.05M
0: Sampling iteration 1764:	 RMSE: 5.0999	avg RMSE: 4.9713	FU(1435.57)	FM( 24.91)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1765:	 RMSE: 10.3036	avg RMSE: 4.9663	FU(1419.31)	FM( 21.06)	items/sec: 54947.21	ratings/sec:   0.05M
0: Sampling iteration 1766:	 RMSE: 7.1551	avg RMSE: 4.9613	FU(1431.31)	FM( 18.28)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1767:	 RMSE: 7.9074	avg RMSE: 4.9604	FU(1455.71)	FM( 16.43)	items/sec: 53204.70	ratings/sec:   0.05M
0: Sampling iteration 1768:	 RMSE: 6.8144	avg RMSE: 4.9535	FU(1462.80)	FM( 16.60)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1769:	 RMSE: 86.2104	avg RMSE: 4.9451	FU(1521.79)	FM( 15.17)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1770:	 RMSE: 88.2273	avg RMSE: 4.9763	FU(1504.24)	FM( 17.50)	items/sec: 53204.70	ratings/sec:   0.05M
0: Sampling iteration 1771:	 RMSE: 46.1810	avg RMSE: 4.9912	FU(1458.90)	FM( 20.27)	items/sec: 38597.89	ratings/sec:   0.04M
0: Sampling iteration 1772:	 RMSE: 36.5083	avg RMSE: 5.0013	FU(1484.80)	FM( 19.44)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1773:	 RMSE: 11.5088	avg RMSE: 5.0008	FU(1478.28)	FM( 17.92)	items/sec: 52980.68	ratings/sec:   0.05M
0: Sampling iteration 1774:	 RMSE: 7.3867	avg RMSE: 5.0022	FU(1474.23)	FM( 15.50)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1775:	 RMSE: 10.2748	avg RMSE: 5.0052	FU(1469.74)	FM( 14.48)	items/sec: 55188.21	ratings/sec:   0.06M
0: Sampling iteration 1776:	 RMSE: 6.0815	avg RMSE: 5.0032	FU(1470.85)	FM( 16.19)	items/sec: 53888.27	ratings/sec:   0.05M
0: Sampling iteration 1777:	 RMSE: 4.4090	avg RMSE: 4.9982	FU(1472.40)	FM( 15.56)	items/sec: 54353.83	ratings/sec:   0.05M
0: Sampling iteration 1778:	 RMSE: 21.4215	avg RMSE: 4.9992	FU(1470.81)	FM( 19.09)	items/sec: 52758.54	ratings/sec:   0.05M
0: Sampling iteration 1779:	 RMSE: 24.9165	avg RMSE: 5.0107	FU(1466.76)	FM( 17.40)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1780:	 RMSE: 7.1010	avg RMSE: 5.0119	FU(1465.10)	FM(  9.93)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1781:	 RMSE: 6.9142	avg RMSE: 5.0126	FU(1464.57)	FM(  9.09)	items/sec: 52980.68	ratings/sec:   0.05M
0: Sampling iteration 1782:	 RMSE: 3.7810	avg RMSE: 5.0115	FU(1465.87)	FM(  8.12)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1783:	 RMSE: 3.5497	avg RMSE: 5.0091	FU(1472.67)	FM( 10.11)	items/sec: 55188.21	ratings/sec:   0.06M
0: Sampling iteration 1784:	 RMSE: 2.7783	avg RMSE: 5.0070	FU(1475.97)	FM( 13.20)	items/sec: 53204.70	ratings/sec:   0.05M
0: Sampling iteration 1785:	 RMSE: 10.7583	avg RMSE: 5.0077	FU(1473.96)	FM( 15.17)	items/sec: 54353.83	ratings/sec:   0.05M
0: Sampling iteration 1786:	 RMSE: 18.1706	avg RMSE: 5.0127	FU(1468.64)	FM( 13.78)	items/sec: 55067.45	ratings/sec:   0.06M
0: Sampling iteration 1787:	 RMSE: 16.6005	avg RMSE: 5.0078	FU(1481.81)	FM( 12.20)	items/sec: 53430.62	ratings/sec:   0.05M
0: Sampling iteration 1788:	 RMSE: 18.9282	avg RMSE: 5.0020	FU(1485.21)	FM( 12.49)	items/sec: 39199.10	ratings/sec:   0.04M
0: Sampling iteration 1789:	 RMSE: 5.1591	avg RMSE: 4.9996	FU(1470.85)	FM( 13.05)	items/sec: 37900.34	ratings/sec:   0.04M
0: Sampling iteration 1790:	 RMSE: 9.8934	avg RMSE: 4.9999	FU(1436.22)	FM( 16.12)	items/sec: 36157.79	ratings/sec:   0.04M
0: Sampling iteration 1791:	 RMSE: 7.5171	avg RMSE: 4.9988	FU(1426.73)	FM( 17.59)	items/sec: 33599.23	ratings/sec:   0.03M
0: Sampling iteration 1792:	 RMSE: 5.9413	avg RMSE: 4.9968	FU(1441.61)	FM( 16.28)	items/sec: 33734.35	ratings/sec:   0.03M
0: Sampling iteration 1793:	 RMSE: 13.5670	avg RMSE: 4.9992	FU(1438.02)	FM( 16.32)	items/sec: 31030.61	ratings/sec:   0.03M
0: Sampling iteration 1794:	 RMSE: 9.9531	avg RMSE: 5.0001	FU(1444.02)	FM( 17.77)	items/sec: 43389.35	ratings/sec:   0.04M
0: Sampling iteration 1795:	 RMSE: 14.5781	avg RMSE: 5.0010	FU(1426.70)	FM( 15.39)	items/sec: 53888.27	ratings/sec:   0.05M
0: Sampling iteration 1796:	 RMSE: 10.8802	avg RMSE: 4.9979	FU(1407.10)	FM( 22.77)	items/sec: 52980.68	ratings/sec:   0.05M
0: Sampling iteration 1797:	 RMSE: 34.3062	avg RMSE: 4.9996	FU(1412.36)	FM( 25.69)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1798:	 RMSE: 24.7383	avg RMSE: 4.9966	FU(1411.12)	FM( 20.74)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1799:	 RMSE: 40.6420	avg RMSE: 4.9954	FU(1412.39)	FM( 26.63)	items/sec: 53544.31	ratings/sec:   0.05M
0: Sampling iteration 1800:	 RMSE: 18.8968	avg RMSE: 4.9969	FU(1397.77)	FM( 25.34)	items/sec: 55067.45	ratings/sec:   0.06M
0: Sampling iteration 1801:	 RMSE: 21.3940	avg RMSE: 4.9957	FU(1393.32)	FM( 27.02)	items/sec: 41596.40	ratings/sec:   0.04M
0: Sampling iteration 1802:	 RMSE: 6.8763	avg RMSE: 4.9941	FU(1396.16)	FM( 20.55)	items/sec: 52980.68	ratings/sec:   0.05M
0: Sampling iteration 1803:	 RMSE: 3.3460	avg RMSE: 4.9893	FU(1400.90)	FM( 18.23)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1804:	 RMSE: 4.5980	avg RMSE: 4.9865	FU(1404.92)	FM( 15.67)	items/sec: 54947.21	ratings/sec:   0.05M
0: Sampling iteration 1805:	 RMSE: 11.4180	avg RMSE: 4.9897	FU(1401.22)	FM( 17.34)	items/sec: 53317.42	ratings/sec:   0.05M
0: Sampling iteration 1806:	 RMSE: 9.7839	avg RMSE: 4.9924	FU(1400.98)	FM( 15.73)	items/sec: 54947.21	ratings/sec:   0.05M
0: Sampling iteration 1807:	 RMSE: 9.9211	avg RMSE: 4.9878	FU(1412.34)	FM(  8.06)	items/sec: 54353.83	ratings/sec:   0.05M
0: Sampling iteration 1808:	 RMSE: 8.3722	avg RMSE: 4.9884	FU(1409.97)	FM(  7.84)	items/sec: 53430.62	ratings/sec:   0.05M
0: Sampling iteration 1809:	 RMSE: 8.8605	avg RMSE: 4.9906	FU(1404.15)	FM(  7.83)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1810:	 RMSE: 13.2853	avg RMSE: 4.9944	FU(1413.11)	FM(  7.70)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1811:	 RMSE: 2.5515	avg RMSE: 4.9922	FU(1408.36)	FM(  7.26)	items/sec: 52648.17	ratings/sec:   0.05M
0: Sampling iteration 1812:	 RMSE: 7.8229	avg RMSE: 4.9883	FU(1398.65)	FM(  6.79)	items/sec: 55431.33	ratings/sec:   0.06M
0: Sampling iteration 1813:	 RMSE: 14.8686	avg RMSE: 4.9912	FU(1392.90)	FM(  7.59)	items/sec: 55188.21	ratings/sec:   0.06M
0: Sampling iteration 1814:	 RMSE: 11.7718	avg RMSE: 4.9887	FU(1395.18)	FM( 10.29)	items/sec: 53658.47	ratings/sec:   0.05M
0: Sampling iteration 1815:	 RMSE: 13.8181	avg RMSE: 4.9935	FU(1408.79)	FM( 10.72)	items/sec: 54353.83	ratings/sec:   0.05M
0: Sampling iteration 1816:	 RMSE: 12.0790	avg RMSE: 4.9939	FU(1418.44)	FM( 14.57)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1817:	 RMSE: 8.6377	avg RMSE: 4.9936	FU(1411.28)	FM( 18.63)	items/sec: 53430.62	ratings/sec:   0.05M
0: Sampling iteration 1818:	 RMSE: 5.2333	avg RMSE: 4.9931	FU(1404.18)	FM( 16.99)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1819:	 RMSE: 10.0557	avg RMSE: 4.9960	FU(1386.24)	FM( 15.08)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1820:	 RMSE: 8.3100	avg RMSE: 4.9969	FU(1395.93)	FM( 15.21)	items/sec: 53204.70	ratings/sec:   0.05M
0: Sampling iteration 1821:	 RMSE: 12.1174	avg RMSE: 5.0006	FU(1391.67)	FM( 13.60)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1822:	 RMSE: 6.4255	avg RMSE: 4.9989	FU(1395.61)	FM( 13.49)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1823:	 RMSE: 16.9081	avg RMSE: 4.9985	FU(1397.40)	FM( 10.99)	items/sec: 52869.38	ratings/sec:   0.05M
0: Sampling iteration 1824:	 RMSE: 20.6661	avg RMSE: 5.0018	FU(1394.79)	FM( 10.19)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1825:	 RMSE: 52.1827	avg RMSE: 5.0270	FU(1364.01)	FM(  8.09)	items/sec: 53430.62	ratings/sec:   0.05M
0: Sampling iteration 1826:	 RMSE: 26.8161	avg RMSE: 5.0117	FU(1366.12)	FM( 11.06)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1827:	 RMSE: 60.6574	avg RMSE: 5.0030	FU(1407.73)	FM( 13.82)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1828:	 RMSE: 38.4837	avg RMSE: 4.9807	FU(1388.45)	FM( 13.52)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1829:	 RMSE: 46.5422	avg RMSE: 4.9722	FU(1393.72)	FM( 12.92)	items/sec: 52869.38	ratings/sec:   0.05M
0: Sampling iteration 1830:	 RMSE: 34.8767	avg RMSE: 4.9764	FU(1387.93)	FM( 12.25)	items/sec: 54353.83	ratings/sec:   0.05M
0: Sampling iteration 1831:	 RMSE: 12.3316	avg RMSE: 4.9734	FU(1377.07)	FM( 11.59)	items/sec: 52758.54	ratings/sec:   0.05M
0: Sampling iteration 1832:	 RMSE: 14.9948	avg RMSE: 4.9705	FU(1391.12)	FM( 11.54)	items/sec: 54947.21	ratings/sec:   0.05M
0: Sampling iteration 1833:	 RMSE: 6.8508	avg RMSE: 4.9710	FU(1386.65)	FM( 10.74)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1834:	 RMSE: 9.9575	avg RMSE: 4.9720	FU(1381.39)	FM( 15.36)	items/sec: 53544.31	ratings/sec:   0.05M
0: Sampling iteration 1835:	 RMSE: 19.4984	avg RMSE: 4.9801	FU(1399.59)	FM( 14.97)	items/sec: 45756.04	ratings/sec:   0.05M
0: Sampling iteration 1836:	 RMSE: 10.3496	avg RMSE: 4.9810	FU(1405.46)	FM( 18.11)	items/sec: 49734.83	ratings/sec:   0.05M
0: Sampling iteration 1837:	 RMSE: 20.4311	avg RMSE: 4.9677	FU(1392.14)	FM( 25.00)	items/sec: 53317.42	ratings/sec:   0.05M
0: Sampling iteration 1838:	 RMSE: 46.6649	avg RMSE: 4.9415	FU(1415.76)	FM( 24.87)	items/sec: 54471.48	ratings/sec:   0.05M
0: Sampling iteration 1839:	 RMSE: 28.6866	avg RMSE: 4.9250	FU(1418.72)	FM( 29.60)	items/sec: 50231.19	ratings/sec:   0.05M
0: Sampling iteration 1840:	 RMSE: 17.5857	avg RMSE: 4.9208	FU(1426.08)	FM( 36.16)	items/sec: 44779.05	ratings/sec:   0.04M
0: Sampling iteration 1841:	 RMSE: 15.1954	avg RMSE: 4.9253	FU(1405.54)	FM( 36.33)	items/sec: 49441.70	ratings/sec:   0.05M
0: Sampling iteration 1842:	 RMSE: 14.7700	avg RMSE: 4.9258	FU(1430.79)	FM( 37.47)	items/sec: 49636.73	ratings/sec:   0.05M
0: Sampling iteration 1843:	 RMSE: 18.7323	avg RMSE: 4.9316	FU(1418.04)	FM( 31.79)	items/sec: 48118.21	ratings/sec:   0.05M
0: Sampling iteration 1844:	 RMSE: 3.9427	avg RMSE: 4.9303	FU(1390.81)	FM( 32.71)	items/sec: 49441.70	ratings/sec:   0.05M
0: Sampling iteration 1845:	 RMSE: 2.7955	avg RMSE: 4.9290	FU(1397.37)	FM( 27.58)	items/sec: 50031.46	ratings/sec:   0.05M
0: Sampling iteration 1846:	 RMSE: 3.0769	avg RMSE: 4.9271	FU(1395.22)	FM( 23.39)	items/sec: 48210.39	ratings/sec:   0.05M
0: Sampling iteration 1847:	 RMSE: 10.5338	avg RMSE: 4.9240	FU(1399.33)	FM( 17.27)	items/sec: 46431.41	ratings/sec:   0.05M
0: Sampling iteration 1848:	 RMSE: 17.2427	avg RMSE: 4.9293	FU(1404.34)	FM( 15.88)	items/sec: 41120.63	ratings/sec:   0.04M
0: Sampling iteration 1849:	 RMSE: 5.1366	avg RMSE: 4.9293	FU(1407.96)	FM( 16.26)	items/sec: 48026.38	ratings/sec:   0.05M
0: Sampling iteration 1850:	 RMSE: 5.2449	avg RMSE: 4.9266	FU(1409.60)	FM( 20.26)	items/sec: 47215.43	ratings/sec:   0.05M
0: Sampling iteration 1851:	 RMSE: 15.0579	avg RMSE: 4.9323	FU(1411.59)	FM( 23.40)	items/sec: 49441.70	ratings/sec:   0.05M
0: Sampling iteration 1852:	 RMSE: 10.7110	avg RMSE: 4.9353	FU(1415.46)	FM( 20.04)	items/sec: 46175.82	ratings/sec:   0.05M
0: Sampling iteration 1853:	 RMSE: 5.4314	avg RMSE: 4.9340	FU(1412.41)	FM( 21.17)	items/sec: 53317.42	ratings/sec:   0.05M
0: Sampling iteration 1854:	 RMSE: 8.1368	avg RMSE: 4.9311	FU(1408.06)	FM( 21.37)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1855:	 RMSE: 15.4621	avg RMSE: 4.9329	FU(1433.07)	FM( 25.89)	items/sec: 52648.17	ratings/sec:   0.05M
0: Sampling iteration 1856:	 RMSE: 9.2421	avg RMSE: 4.9350	FU(1431.09)	FM( 24.68)	items/sec: 55188.21	ratings/sec:   0.06M
0: Sampling iteration 1857:	 RMSE: 1.9057	avg RMSE: 4.9312	FU(1430.14)	FM( 17.06)	items/sec: 54827.50	ratings/sec:   0.05M
0: Sampling iteration 1858:	 RMSE: 7.7500	avg RMSE: 4.9261	FU(1434.48)	FM( 17.85)	items/sec: 53092.46	ratings/sec:   0.05M
0: Sampling iteration 1859:	 RMSE: 7.5586	avg RMSE: 4.9274	FU(1435.68)	FM( 24.36)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1860:	 RMSE: 2.6451	avg RMSE: 4.9252	FU(1438.99)	FM( 24.68)	items/sec: 55067.45	ratings/sec:   0.06M
0: Sampling iteration 1861:	 RMSE: 4.2146	avg RMSE: 4.9238	FU(1439.28)	FM( 22.51)	items/sec: 53204.70	ratings/sec:   0.05M
0: Sampling iteration 1862:	 RMSE: 11.7041	avg RMSE: 4.9266	FU(1445.62)	FM( 23.83)	items/sec: 54589.64	ratings/sec:   0.05M
0: Sampling iteration 1863:	 RMSE: 4.3867	avg RMSE: 4.9245	FU(1443.14)	FM( 18.24)	items/sec: 53317.42	ratings/sec:   0.05M
0: Sampling iteration 1864:	 RMSE: 10.5504	avg RMSE: 4.9185	FU(1448.14)	FM( 19.37)	items/sec: 41943.04	ratings/sec:   0.04M
0: Sampling iteration 1865:	 RMSE: 16.2410	avg RMSE: 4.9185	FU(1449.58)	FM( 15.10)	items/sec: 54003.91	ratings/sec:   0.05M
0: Sampling iteration 1866:	 RMSE: 12.7379	avg RMSE: 4.9226	FU(1450.75)	FM( 15.69)	items/sec: 54947.21	ratings/sec:   0.05M
0: Sampling iteration 1867:	 RMSE: 1.8037	avg RMSE: 4.9191	FU(1449.41)	FM( 14.02)	items/sec: 43766.65	ratings/sec:   0.04M
0: Sampling iteration 1868:	 RMSE: 13.5594	avg RMSE: 4.9230	FU(1447.81)	FM( 15.57)	items/sec: 50231.19	ratings/sec:   0.05M
0: Sampling iteration 1869:	 RMSE: 17.5218	avg RMSE: 4.9254	FU(1452.38)	FM( 18.48)	items/sec: 55067.45	ratings/sec:   0.06M
0: Sampling iteration 1870:	 RMSE: 26.8513	avg RMSE: 4.9222	FU(1454.50)	FM( 18.53)	items/sec: 54708.31	ratings/sec:   0.05M
0: Sampling iteration 1871:	 RMSE: 37.6531	avg RMSE: 4.9272	FU(1457.60)	FM( 20.09)	items/sec: 53204.70	ratings/sec:   0.05M
0: Sampling iteration 1872:	 RMSE: 60.9867	avg RMSE: 4.9355	FU(1452.02)	FM( 20.03)	items/sec: 54471.48	ratings/sec:   0.05M
